Identificador;ual_prov;ual_estr;ual_segm;al_ncues;vgp_ncventmamen2mes;vgp_ncventmamay2mes;vgp_ncventhemmen2mes;vgp_ncventhemay2mes;vgp_totsacrif;ventasm2m;ventasmy2m;TOTAL;vm_trs;vm_trc;vm_tro;vm_znd;vm_tn;fact_exp_fin
05035003005960007;COTOPAXI;03;00596;0007; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,053281281342868
05035003005960012;COTOPAXI;03;00596;0012; ; ; ; ;2; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;26,2100674114107
05045103006550001;COTOPAXI;03;00655;0001; ;1; ; ; ; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;44,4074572958852
05045103006550005;COTOPAXI;03;00655;0005; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;49,8064151683331
05075304000010010;COTOPAXI;04;00001;0010; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;11,3721817607894
05075304000010011;COTOPAXI;04;00001;0011; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,6657162117122
05015804000700006;COTOPAXI;04;00070;0006; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;24,1407785729281
05015804000700013;COTOPAXI;04;00070;0013; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;16,4029573980375
05055004000990003;COTOPAXI;04;00099;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;55,0064713462094
05055004001000008;COTOPAXI;04;00100;0008; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;83,0978123436642
05055004001000013;COTOPAXI;04;00100;0013; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;94,2422663992469
05055004001000016;COTOPAXI;04;00100;0016; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;82,523065649375
05055004001000045;COTOPAXI;04;00100;0045; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;97,352341192346
06075801003650001;CHIMBORAZO;01;00365;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,3173570763966
06075801003650002;CHIMBORAZO;01;00365;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;63,3843704486537
06075801003650003;CHIMBORAZO;01;00365;0003; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,24824479335186
06075801003650009;CHIMBORAZO;01;00365;0009; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,13729425973605
06075401003940002;CHIMBORAZO;01;00394;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,80877296022509
06075401003940003;CHIMBORAZO;01;00394;0003; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;50,4344676536508
06075601005640003;CHIMBORAZO;01;00564;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,2043501894508
06075601005640009;CHIMBORAZO;01;00564;0009; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,25105694765922
06075701007130001;CHIMBORAZO;01;00713;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;25,5163252595786
06095101007400001;CHIMBORAZO;01;00740;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,46055624091613
06075401009270009;CHIMBORAZO;01;00927;0009; ;2; ; ;0; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,3893441493492
06075601011040001;CHIMBORAZO;01;01104;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;71,6009975688762
06075601011040008;CHIMBORAZO;01;01104;0008; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,49256912982407
06075401011830001;CHIMBORAZO;01;01183;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;69,9662936891816
06075401011830002;CHIMBORAZO;01;01183;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,466451538089
06075401011830004;CHIMBORAZO;01;01183;0004; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,5019373475424
06075401011830006;CHIMBORAZO;01;01183;0006; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;30,6559239988141
06075401011830008;CHIMBORAZO;01;01183;0008; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;16,2737761855566
06075401011830009;CHIMBORAZO;01;01183;0009; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;43,8455440452205
06075401011830010;CHIMBORAZO;01;01183;0010; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;26,3740043477711
06075401011830012;CHIMBORAZO;01;01183;0012; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,997418361046
06075401011830013;CHIMBORAZO;01;01183;0013; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;11,071752047589
06075401011830016;CHIMBORAZO;01;01183;0016; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;38,1270484306243
06075201012730001;CHIMBORAZO;01;01273;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;58,0196964193961
06075401014570002;CHIMBORAZO;01;01457;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;33,5129783283228
06075401014570003;CHIMBORAZO;01;01457;0003; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,9677599644766
06075601015890005;CHIMBORAZO;01;01589;0005; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;21,0837792563374
06075601015890006;CHIMBORAZO;01;01589;0006; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;56,0320667852294
06075401016110001;CHIMBORAZO;01;01611;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,14931838426976
06075401016110004;CHIMBORAZO;01;01611;0004;1; ; ; ; ;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;22,390141300534
06075401016110005;CHIMBORAZO;01;01611;0005; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,4747689938247
06075401016110006;CHIMBORAZO;01;01611;0006; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;66,1323709885664
06075401016110008;CHIMBORAZO;01;01611;0008; ; ; ; ;2; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;38,817844562209
06075401016110009;CHIMBORAZO;01;01611;0009; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;27,198602031239
06075401016110010;CHIMBORAZO;01;01611;0010;1; ; ; ;0;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;34,3950714138699
06075401016110013;CHIMBORAZO;01;01611;0013; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,04266277847754
06075401016110016;CHIMBORAZO;01;01611;0016; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,25630492621622
06075401016110020;CHIMBORAZO;01;01611;0020; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;101,370609507363
06075401016110021;CHIMBORAZO;01;01611;0021; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;45,9170678195474
06075401017700007;CHIMBORAZO;01;01770;0007; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,72668205435115
06075401017700008;CHIMBORAZO;01;01770;0008; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;42,201457210302
06075401017700012;CHIMBORAZO;01;01770;0012; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;73,8597437370016
06075401017700013;CHIMBORAZO;01;01770;0013; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;17,0708934860063
06075401017700014;CHIMBORAZO;01;01770;0014; ;2; ; ;0; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;31,7559355381353
06075401019240001;CHIMBORAZO;01;01924;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,11569667341746
06075401019240010;CHIMBORAZO;01;01924;0010; ; ; ;1;0; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;59,967676588145
06075401019240012;CHIMBORAZO;01;01924;0012; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;47,6700435382305
06075401019240016;CHIMBORAZO;01;01924;0016; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;36,2837131388132
06075401019240020;CHIMBORAZO;01;01924;0020; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;109,880207022979
06075401019240023;CHIMBORAZO;01;01924;0023; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,1459749328074
06075601019760004;CHIMBORAZO;01;01976;0004; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,4939847568298
06095201020320001;CHIMBORAZO;01;02032;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;51,4781990163132
06095201020320008;CHIMBORAZO;01;02032;0008; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;16,3440149273933
06095201020320010;CHIMBORAZO;01;02032;0010; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;84,2119447389402
06016001021030001;CHIMBORAZO;01;02103;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;21,3965698868444
06016001021030002;CHIMBORAZO;01;02103;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;43,2979155755922
06016001021030007;CHIMBORAZO;01;02103;0007; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;43,8095618728222
06016001021030013;CHIMBORAZO;01;02103;0013; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,14195391440039
06016001021030014;CHIMBORAZO;01;02103;0014; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;42,7607857211505
06075401021180001;CHIMBORAZO;01;02118;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;29,9009452040101
06075401021180002;CHIMBORAZO;01;02118;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;19,6556874602225
06075401021180006;CHIMBORAZO;01;02118;0006; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;66,9170668312989
06075401021180007;CHIMBORAZO;01;02118;0007; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;32,1432293572069
06075401021180009;CHIMBORAZO;01;02118;0009; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,3789274948961
06075401021180010;CHIMBORAZO;01;02118;0010; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;50,2088138569523
06075401021180011;CHIMBORAZO;01;02118;0011; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;26,2395730561606
06075401021180024;CHIMBORAZO;01;02118;0024; ;2; ;1;0; ;3;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;47,3724986510908
06075401021180025;CHIMBORAZO;01;02118;0025; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;62,4918217812098
06075401021180039;CHIMBORAZO;01;02118;0039; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;57,9045100284792
06075401021180041;CHIMBORAZO;01;02118;0041; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;91,1996032948548
06095201021830002;CHIMBORAZO;01;02183;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,18249924733651
06095201021830003;CHIMBORAZO;01;02183;0003;5; ; ; ;0;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;29,6845210246512
06095201021830004;CHIMBORAZO;01;02183;0004; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,414240749998
06095201021830007;CHIMBORAZO;01;02183;0007; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;24,4496988522542
06075201023750001;CHIMBORAZO;01;02375;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;63,1282532121515
06075201023750005;CHIMBORAZO;01;02375;0005; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;46,9610409326389
06075201023750006;CHIMBORAZO;01;02375;0006; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;61,2433587922181
06095001024000001;CHIMBORAZO;01;02400;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,8457762611595
06016001024330001;CHIMBORAZO;01;02433;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,65717561741672
06016001024330003;CHIMBORAZO;01;02433;0003; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,8454843285918
06016001024330004;CHIMBORAZO;01;02433;0004; ; ;1; ;0;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,246783801552694
06016001024330005;CHIMBORAZO;01;02433;0005; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,4279242220179
06016001024330007;CHIMBORAZO;01;02433;0007; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,0719159760747
06016001024330008;CHIMBORAZO;01;02433;0008; ; ; ; ;2; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;26,8464675046178
06016001024330016;CHIMBORAZO;01;02433;0016; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;22,5191397752085
06016001024330018;CHIMBORAZO;01;02433;0018; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;49,634022361684
06016001024330020;CHIMBORAZO;01;02433;0020; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,48582295336559
06015201024500002;CHIMBORAZO;01;02450;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;61,8055210638966
06095001028470002;CHIMBORAZO;01;02847;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;204,844987089996
06095001028470004;CHIMBORAZO;01;02847;0004; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;33,0149101533345
06095001028470011;CHIMBORAZO;01;02847;0011; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;55,4109709965607
06095001028470012;CHIMBORAZO;01;02847;0012; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;41,7411929058732
06095001028540001;CHIMBORAZO;01;02854;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;18,4770243568204
06015201030950009;CHIMBORAZO;01;03095;0009; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;39,6614762238078
06015201030950011;CHIMBORAZO;01;03095;0011; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,6846666328865
06015201030950012;CHIMBORAZO;01;03095;0012; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,1369906269986
06015501031010002;CHIMBORAZO;01;03101;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;19,6549960159104
06015501031010003;CHIMBORAZO;01;03101;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;30,7794706922975
06015501031010005;CHIMBORAZO;01;03101;0005; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;11,6138647248771
06015501031010007;CHIMBORAZO;01;03101;0007; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,7870498520796
06015501031010008;CHIMBORAZO;01;03101;0008; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;21,3217710526486
06015501031010010;CHIMBORAZO;01;03101;0010; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;37,2400118845649
06015501031010011;CHIMBORAZO;01;03101;0011; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;46,9334732655027
06015501031010012;CHIMBORAZO;01;03101;0012; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;27,0136417596062
06015501031010013;CHIMBORAZO;01;03101;0013; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;40,222620736315
06015501031010017;CHIMBORAZO;01;03101;0017; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,3200779970112
06015501031010019;CHIMBORAZO;01;03101;0019; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;47,9369957820446
06015501031010020;CHIMBORAZO;01;03101;0020; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;24,3235601592347
06016001033020002;CHIMBORAZO;01;03302;0002; ; ; ; ;4; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,11273990694266
06075001033330005;CHIMBORAZO;01;03333;0005; ; ; ;4; ; ;4;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;27,6447338200481
06075001033330010;CHIMBORAZO;01;03333;0010; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,57632417967013
06075501034350003;CHIMBORAZO;01;03435;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;56,7350500783949
06015901035790009;CHIMBORAZO;01;03579;0009; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,0068207927761
06015901035790013;CHIMBORAZO;01;03579;0013; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;55,1942238755972
06015901036090010;CHIMBORAZO;01;03609;0010; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,3926142918318
06015901036090011;CHIMBORAZO;01;03609;0011; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;26,4617384538749
06015901037470003;CHIMBORAZO;01;03747;0003; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;61,0024013150028
06095501037690001;CHIMBORAZO;01;03769;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;67,0548235285441
06095501037690003;CHIMBORAZO;01;03769;0003; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,61442264205261
06015901037810001;CHIMBORAZO;01;03781;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,2155167567338
06015901037810005;CHIMBORAZO;01;03781;0005; ;1; ; ;0; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;36,798246942083
06015901037810006;CHIMBORAZO;01;03781;0006; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;25,5524343329313
06015901040770007;CHIMBORAZO;01;04077;0007; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,0419417381777
06015301041580002;CHIMBORAZO;01;04158;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;22,5267222884987
06015301041580005;CHIMBORAZO;01;04158;0005; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;48,8802789292827
06015301041580006;CHIMBORAZO;01;04158;0006; ; ; ; ;2; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;51,9739674691108
06015301041580012;CHIMBORAZO;01;04158;0012; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;42,1208613271679
06015301041580016;CHIMBORAZO;01;04158;0016; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;68,644862695052
06015301041580020;CHIMBORAZO;01;04158;0020; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;38,4492951166928
06015301041580023;CHIMBORAZO;01;04158;0023; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;41,1476919812054
06015301041580029;CHIMBORAZO;01;04158;0029; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;16,3440149273933
06015301041580032;CHIMBORAZO;01;04158;0032;15;17;15;10; ;30;27;57;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;16,8343353752151
06015301041580034;CHIMBORAZO;01;04158;0034; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,6751045443577
06015301041580037;CHIMBORAZO;01;04158;0037; ;2; ;4; ; ;6;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,265038079903676
06015301041580038;CHIMBORAZO;01;04158;0038; ;2; ;2; ; ;4;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,90016150804812
06035001042380003;CHIMBORAZO;01;04238;0003; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;54,1531694594299
06035001042380008;CHIMBORAZO;01;04238;0008; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;55,7110043957526
06035001042380054;CHIMBORAZO;01;04238;0054; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;80,0389759587204
06035001042400002;CHIMBORAZO;01;04240;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;71,004085719354
06035001042400021;CHIMBORAZO;01;04240;0021; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;57,1677322127046
06015901044330009;CHIMBORAZO;01;04433;0009; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;63,3777314844507
06015901044480002;CHIMBORAZO;01;04448;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;18,3166774640845
06015901044480008;CHIMBORAZO;01;04448;0008; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,49542688145755
06035001045140001;CHIMBORAZO;01;04514;0001; ;1; ; ; ; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;58,9256218182287
06035001045140002;CHIMBORAZO;01;04514;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;51,0867209444808
06035001045140003;CHIMBORAZO;01;04514;0003; ;1; ; ; ; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;44,7136669605476
06035001045140005;CHIMBORAZO;01;04514;0005; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;54,7706100233536
06035001045140008;CHIMBORAZO;01;04514;0008; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;39,225635825744
06035001045140010;CHIMBORAZO;01;04514;0010; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;30,2037395858229
06035001045140013;CHIMBORAZO;01;04514;0013; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;50,1216457773395
06035001045140022;CHIMBORAZO;01;04514;0022; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,8121944904294
06015901045420006;CHIMBORAZO;01;04542;0006; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;29,8472844031207
06016101045670006;CHIMBORAZO;01;04567;0006;0; ; ;6; ;0;6;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,1686063129283
06016101045670010;CHIMBORAZO;01;04567;0010; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,8300517180038
06016101045670012;CHIMBORAZO;01;04567;0012; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,43204883798732
06016101047410004;CHIMBORAZO;01;04741;0004; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;54,8960792288568
06016101047410006;CHIMBORAZO;01;04741;0006; ; ; ;6; ; ;6;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,1923640077335
06016101047410011;CHIMBORAZO;01;04741;0011; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,35755360810506
06015001047450009;CHIMBORAZO;01;04745;0009;0;480; ;480;0;0;960;960;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;76,7701729732418
06015001047450011;CHIMBORAZO;01;04745;0011; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;61,3518000341173
06015001047450017;CHIMBORAZO;01;04745;0017; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;41,3299277476459
06015001047450022;CHIMBORAZO;01;04745;0022; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,52304321768256
